1519711956.163998	34:80:b3:f0:30:69
1519711956.181194	34:80:b3:f0:30:69
1519711961.268669	34:80:b3:f0:30:69
1519711961.7447271	34:80:b3:f0:30:69
1519711961.7644823	34:80:b3:f0:30:69
1519711962.8217385	34:80:b3:f0:30:69
1519711962.9360414	34:80:b3:f0:30:69
1519711962.9562554	34:80:b3:f0:30:69
1519711995.1897764	34:80:b3:f0:30:69
1519711995.4829476	34:80:b3:f0:30:69
1519711995.503192	34:80:b3:f0:30:69
1519711995.6230226	34:80:b3:f0:30:69
1519711995.6432853	34:80:b3:f0:30:69
1519711995.8766773	34:80:b3:f0:30:69
1519712008.5525005	34:80:b3:f0:30:69
1519712009.4991736	34:80:b3:f0:30:69
1519712013.945399	34:80:b3:f0:30:69
1519712013.9605381	34:80:b3:f0:30:69
1519712018.5569918	34:80:b3:f0:30:69
1519712018.5722034	34:80:b3:f0:30:69
1519712018.8454797	34:80:b3:f0:30:69
1519712018.8575585	34:80:b3:f0:30:69
1519712019.3542447	34:80:b3:f0:30:69
1519712019.369295	34:80:b3:f0:30:69
1519712019.5928907	34:80:b3:f0:30:69
1519712020.1083384	34:80:b3:f0:30:69
1519712020.1228144	34:80:b3:f0:30:69
1519712020.378439	34:80:b3:f0:30:69
1519712020.3936448	34:80:b3:f0:30:69
1519712021.1279633	34:80:b3:f0:30:69
1519712021.143099	34:80:b3:f0:30:69
1519712031.8468885	34:80:b3:f0:30:69
1519712031.8671064	34:80:b3:f0:30:69
1519712031.942241	34:80:b3:f0:30:69
1519712031.962907	34:80:b3:f0:30:69
1519712034.2195847	34:80:b3:f0:30:69
1519712034.5688496	34:80:b3:f0:30:69
1519712035.0745065	34:80:b3:f0:30:69
1519712035.0969033	34:80:b3:f0:30:69
1519712035.3496962	34:80:b3:f0:30:69
1519712037.0002074	34:80:b3:f0:30:69
1519712038.082848	34:80:b3:f0:30:69
1519712038.1030736	34:80:b3:f0:30:69
1519712038.2119646	34:80:b3:f0:30:69
1519712044.1493015	34:80:b3:f0:30:69
1519712044.3683982	34:80:b3:f0:30:69
1519712048.9462554	34:80:b3:f0:30:69
1519712048.96146	34:80:b3:f0:30:69
1519712049.458271	34:80:b3:f0:30:69
1519712049.4734013	34:80:b3:f0:30:69
1519712049.9869745	34:80:b3:f0:30:69
1519712050.4835203	34:80:b3:f0:30:69
1519712050.4987295	34:80:b3:f0:30:69
1519712051.002251	34:80:b3:f0:30:69
1519712051.0174859	34:80:b3:f0:30:69
1519712051.754832	34:80:b3:f0:30:69
1519712051.7700453	34:80:b3:f0:30:69
1519712056.0065835	34:80:b3:f0:30:69
1519712056.0267942	34:80:b3:f0:30:69
1519712081.7146223	34:80:b3:f0:30:69
1519712081.7349265	34:80:b3:f0:30:69
1519712154.338127	34:80:b3:f0:30:69
1519712206.0291164	34:80:b3:f0:30:69
1519712206.049344	34:80:b3:f0:30:69
1519712226.406725	34:80:b3:f0:30:69
1519712267.874751	34:80:b3:f0:30:69
1519712320.00247	34:80:b3:f0:30:69
1519712360.7570999	34:80:b3:f0:30:69
1519712416.7910569	34:80:b3:f0:30:69
1519712458.3451521	34:80:b3:f0:30:69
1519712498.6910145	34:80:b3:f0:30:69
1519712520.2993217	34:80:b3:f0:30:69
1519712520.319583	34:80:b3:f0:30:69
1519712560.8493736	34:80:b3:f0:30:69
1519712623.6673524	34:80:b3:f0:30:69
1519712643.7935472	34:80:b3:f0:30:69
1519712643.8137572	34:80:b3:f0:30:69
1519712704.535611	34:80:b3:f0:30:69
1519712744.966497	34:80:b3:f0:30:69
1519712765.365878	34:80:b3:f0:30:69
1519712785.4178865	34:80:b3:f0:30:69
1519712845.441552	34:80:b3:f0:30:69
1519712885.0780919	34:80:b3:f0:30:69
1519713027.7172422	34:80:b3:f0:30:69
1519713047.9661102	34:80:b3:f0:30:69
1519713047.9863455	34:80:b3:f0:30:69
1519713187.6487217	34:80:b3:f0:30:69
1519713208.256951	34:80:b3:f0:30:69
1519713227.8953233	34:80:b3:f0:30:69
1519713248.1883469	34:80:b3:f0:30:69
1519713340.225073	34:80:b3:f0:30:69
1519713662.5834959	34:80:b3:f0:30:69
1519713663.2959847	34:80:b3:f0:30:69
1519713663.31615	34:80:b3:f0:30:69
1519713768.0562255	34:80:b3:f0:30:69
1519713802.9024885	34:80:b3:f0:30:69
1519713823.9667943	34:80:b3:f0:30:69
1519713843.1499324	34:80:b3:f0:30:69
1519713883.8681774	34:80:b3:f0:30:69
1519713902.1976993	34:80:b3:f0:30:69
1519713902.217926	34:80:b3:f0:30:69
1519713923.497076	34:80:b3:f0:30:69
1519713923.5173023	34:80:b3:f0:30:69
1519713925.6149168	cc:61:e5:c7:48:2a
1519713926.8488817	cc:61:e5:c7:48:2a
1519713926.8593957	cc:61:e5:c7:48:2a
1519713927.6997821	34:80:b3:f0:30:69
1519713927.7200234	34:80:b3:f0:30:69
1519713931.618619	cc:61:e5:c7:48:2a
1519713931.629549	cc:61:e5:c7:48:2a
1519713934.14572	cc:61:e5:c7:48:2a
1519713935.9598823	cc:61:e5:c7:48:2a
1519713935.9688294	cc:61:e5:c7:48:2a
1519713936.2589407	cc:61:e5:c7:48:2a
1519713936.2888248	cc:61:e5:c7:48:2a
1519713940.3802	cc:61:e5:c7:48:2a
1519713940.4052632	cc:61:e5:c7:48:2a
1519713940.415367	cc:61:e5:c7:48:2a
1519713940.4259198	cc:61:e5:c7:48:2a
1519713940.4359107	cc:61:e5:c7:48:2a
1519713940.4456182	cc:61:e5:c7:48:2a
1519713940.7329361	cc:61:e5:c7:48:2a
1519713940.7346413	cc:61:e5:c7:48:2a
1519713940.745643	cc:61:e5:c7:48:2a
1519713942.75624	cc:61:e5:c7:48:2a
1519713942.768199	cc:61:e5:c7:48:2a
1519713942.9299808	cc:61:e5:c7:48:2a
1519713943.0459013	cc:61:e5:c7:48:2a
1519713943.0612628	cc:61:e5:c7:48:2a
1519713944.0060878	cc:61:e5:c7:48:2a
1519713944.027407	cc:61:e5:c7:48:2a
1519713944.0387962	cc:61:e5:c7:48:2a
1519713944.048934	cc:61:e5:c7:48:2a
1519713944.067777	cc:61:e5:c7:48:2a
1519713944.1030648	cc:61:e5:c7:48:2a
1519713944.1307414	cc:61:e5:c7:48:2a
1519713944.1384828	cc:61:e5:c7:48:2a
1519713944.1485004	cc:61:e5:c7:48:2a
1519713944.2420084	cc:61:e5:c7:48:2a
1519713944.2860098	cc:61:e5:c7:48:2a
1519713944.293158	cc:61:e5:c7:48:2a
1519713944.3024232	cc:61:e5:c7:48:2a
1519713944.3489347	cc:61:e5:c7:48:2a
1519713944.3586867	cc:61:e5:c7:48:2a
1519713944.4140844	cc:61:e5:c7:48:2a
1519713944.422589	cc:61:e5:c7:48:2a
1519713944.4340081	cc:61:e5:c7:48:2a
1519713945.09203	cc:61:e5:c7:48:2a
1519713945.1755679	cc:61:e5:c7:48:2a
1519713945.2106302	cc:61:e5:c7:48:2a
1519713945.2283309	cc:61:e5:c7:48:2a
1519713945.239871	cc:61:e5:c7:48:2a
1519713945.251537	cc:61:e5:c7:48:2a
1519713945.301518	cc:61:e5:c7:48:2a
1519713945.3553786	cc:61:e5:c7:48:2a
1519713945.3663788	cc:61:e5:c7:48:2a
1519713945.4929626	cc:61:e5:c7:48:2a
1519713945.5315976	cc:61:e5:c7:48:2a
1519713947.8247037	cc:61:e5:c7:48:2a
1519713947.8355656	cc:61:e5:c7:48:2a
1519713949.6260183	cc:61:e5:c7:48:2a
1519713949.6262538	cc:61:e5:c7:48:2a
